date,store_id,sku_id,units_sold,revenue,promo_flag
2026-04-13,STR-01,SKU-00015,24,76.32,False
2026-04-13,STR-01,SKU-00023,18,75.6,False
2026-04-13,STR-01,SKU-00024,24,51.6,False
2026-04-13,STR-01,SKU-00008,15,39.45,False
2026-04-13,STR-01,SKU-00010,7,56.77,False
2026-04-13,STR-01,SKU-00002,26,83.98,False
2026-04-13,STR-01,SKU-00009,12,81.72,False
2026-04-13,STR-01,SKU-00020,12,113.76,False
2026-04-13,STR-01,SKU-00021,3,9.42,False
2026-04-13,STR-01,SKU-00014,11,79.64,False
2026-04-13,STR-01,SKU-00019,20,178.8,False
2026-04-13,STR-01,SKU-00018,30,101.4,False
2026-04-13,STR-01,SKU-00022,10,74.3,False
2026-04-13,STR-01,SKU-00011,2,21.94,False
2026-04-13,STR-01,SKU-00013,21,103.95,True
2026-04-13,STR-02,SKU-00020,11,104.28,False
2026-04-13,STR-02,SKU-00010,3,24.33,False
2026-04-13,STR-02,SKU-00015,19,60.42,False
2026-04-13,STR-02,SKU-00018,12,40.56,False
2026-04-13,STR-02,SKU-00002,15,48.45,False
2026-04-13,STR-02,SKU-00011,0,0.0,False
2026-04-13,STR-02,SKU-00003,16,159.68,False
2026-04-13,STR-02,SKU-00014,29,209.96,False
2026-04-13,STR-02,SKU-00008,22,57.86,False
2026-04-13,STR-02,SKU-00012,6,30.84,False
2026-04-13,STR-02,SKU-00016,6,20.88,False
2026-04-13,STR-02,SKU-00009,23,,False
2026-04-13,STR-02,SKU-00023,11,46.2,False
2026-04-13,STR-02,SKU-00019,10,89.4,False
2026-04-13,STR-02,SKU-00024,12,25.8,False
2026-04-13,STR-02,SKU-00007,19,83.98,False
2026-04-13,STR-02,SKU-00006,7,55.02,False
2026-04-13,STR-02,SKU-00013,33,163.35,True
2026-04-13,STR-02,SKU-00022,9,66.87,False
2026-04-13,STR-03,SKU-00018,13,43.94,False
2026-04-13,STR-03,SKU-00019,25,223.5,False
2026-04-13,STR-03,SKU-00008,35,92.05,False
2026-04-13,STR-03,SKU-00016,8,27.84,False
2026-04-13,STR-03,SKU-00001,21,67.62,False
2026-04-13,STR-03,SKU-00021,0,0.0,False
2026-04-13,STR-03,SKU-00013,34,168.3,True
2026-04-13,STR-03,SKU-00004,5,48.15,False
2026-04-13,STR-03,SKU-00017,0,0.0,False
2026-04-13,STR-03,SKU-00005,5,17.15,False
2026-04-13,STR-03,SKU-00006,13,102.18,False
2026-04-13,STR-03,SKU-00020,11,104.28,False
2026-04-13,STR-03,SKU-00015,17,54.06,False
2026-04-13,STR-03,SKU-00009,11,74.91,False
2026-04-13,STR-03,SKU-00023,22,92.4,False
2026-04-13,STR-03,SKU-00002,11,35.53,False
2026-04-13,STR-03,SKU-00007,23,101.66,False
2026-04-13,STR-03,SKU-00010,4,32.44,False
2026-04-13,STR-03,SKU-00011,5,54.85,False
2026-04-13,STR-04,SKU-00015,5,15.9,False
2026-04-13,STR-04,SKU-00003,6,59.88,False
2026-04-13,STR-04,SKU-00004,5,48.15,False
2026-04-13,STR-04,SKU-00013,24,118.8,True
2026-04-13,STR-04,SKU-00014,6,43.44,False
2026-04-13,STR-04,SKU-00011,4,43.88,False
2026-04-13,STR-04,SKU-00020,9,85.32,False
2026-04-13,STR-04,SKU-00007,8,35.36,False
2026-04-13,STR-04,SKU-00018,22,74.36,False
2026-04-13,STR-04,SKU-00021,3,9.42,False
2026-04-13,STR-04,SKU-00001,9,28.98,False
2026-04-13,STR-04,SKU-00010,9,72.99,False
2026-04-13,STR-04,SKU-00022,5,37.15,False
2026-04-13,STR-04,SKU-00006,4,31.44,False
2026-04-13,STR-04,SKU-00017,14,52.36,False
2026-04-13,STR-04,SKU-00009,16,108.96,False
2026-04-13,STR-04,SKU-00012,4,20.56,False
2026-04-13,STR-04,SKU-00016,1,3.48,False
2026-04-13,STR-04,SKU-00005,4,13.72,False
2026-04-13,STR-05,SKU-00005,5,17.15,False
2026-04-13,STR-05,SKU-00024,7,15.05,False
2026-04-13,STR-05,SKU-00004,4,38.52,False
2026-04-13,STR-05,SKU-00021,3,9.42,False
2026-04-13,STR-05,SKU-00002,17,54.91,False
2026-04-13,STR-05,SKU-00018,5,16.9,False
2026-04-13,STR-05,SKU-00020,8,75.84,False
2026-04-13,STR-05,SKU-00014,18,130.32,False
2026-04-13,STR-05,SKU-00010,14,113.54,False
2026-04-13,STR-05,SKU-00001,15,48.3,False
2026-04-13,STR-05,SKU-00019,13,116.22,False
2026-04-13,STR-05,SKU-00015,22,69.96,False
2026-04-13,STR-05,SKU-00011,11,120.67,False
2026-04-13,STR-05,SKU-00016,4,13.92,False
2026-04-13,STR-05,SKU-00013,27,133.65,True
2026-04-13,STR-05,SKU-00008,15,39.45,False
2026-04-13,STR-05,SKU-00006,5,39.3,False
2026-04-13,STR-05,SKU-00017,16,59.84,False
2026-04-13,STR-05,SKU-00003,26,259.48,False
2026-04-13,STR-06,SKU-00011,1,10.97,False
2026-04-13,STR-06,SKU-00015,10,31.8,False
2026-04-13,STR-06,SKU-00014,14,101.36,False
2026-04-13,STR-06,SKU-00017,20,74.8,False
2026-04-13,STR-06,SKU-00006,6,47.16,False
2026-04-13,STR-06,SKU-00004,5,48.15,False
2026-04-13,STR-06,SKU-00022,8,59.44,False
2026-04-13,STR-06,SKU-00005,2,6.86,False
2026-04-13,STR-06,SKU-00024,10,21.5,False
2026-04-13,STR-06,SKU-00020,7,66.36,False
2026-04-13,STR-06,SKU-00003,10,99.8,False
2026-04-13,STR-06,SKU-00023,6,25.2,False
2026-04-13,STR-06,SKU-00010,10,81.1,False
2026-04-13,STR-06,SKU-00021,4,12.56,False
2026-04-13,STR-06,SKU-00018,7,23.66,False
2026-04-13,STR-06,SKU-00002,18,58.14,False
2026-04-13,STR-06,SKU-00019,11,98.34,False
2026-04-13,STR-06,SKU-00009,7,47.67,False
2026-04-13,STR-06,SKU-00001,16,51.52,False
2026-04-13,STR-07,SKU-00014,10,72.4,False
2026-04-13,STR-07,SKU-00022,7,52.01,False
2026-04-13,STR-07,SKU-00005,4,13.72,False
2026-04-13,STR-07,SKU-00012,10,51.4,False
2026-04-13,STR-07,SKU-00013,36,178.2,True
2026-04-13,STR-07,SKU-00019,6,53.64,False
2026-04-13,STR-07,SKU-00016,6,20.88,False
2026-04-13,STR-07,SKU-00010,8,64.88,False
2026-04-13,STR-07,SKU-00021,6,18.84,False
2026-04-13,STR-07,SKU-00004,5,48.15,False
2026-04-13,STR-07,SKU-00007,14,61.88,False
2026-04-13,STR-07,SKU-00018,14,47.32,False
2026-04-13,STR-07,SKU-00002,11,35.53,False
2026-04-13,STR-07,SKU-00023,23,96.6,False
2026-04-13,STR-07,SKU-00008,22,57.86,False
2026-04-13,STR-07,SKU-00006,10,78.6,False
2026-04-13,STR-07,SKU-00017,24,89.76,False
2026-04-13,STR-07,SKU-00020,9,85.32,False
2026-04-13,STR-07,SKU-00003,19,189.62,False
2026-04-13,STR-08,SKU-00009,9,61.29,False
2026-04-13,STR-08,SKU-00014,4,28.96,False
2026-04-13,STR-08,SKU-00006,4,31.44,False
2026-04-13,STR-08,SKU-00001,14,45.08,False
2026-04-13,STR-08,SKU-00020,2,18.96,False
2026-04-13,STR-08,SKU-00021,2,6.28,False
2026-04-13,STR-08,SKU-00011,1,10.97,False
2026-04-13,STR-08,SKU-00018,7,23.66,False
2026-04-13,STR-08,SKU-00023,11,46.2,False
2026-04-13,STR-08,SKU-00019,5,44.7,False
2026-04-13,STR-08,SKU-00017,8,29.92,False
2026-04-13,STR-08,SKU-00004,2,19.26,False
2026-04-13,STR-08,SKU-00010,4,32.44,False
2026-04-13,STR-08,SKU-00013,12,59.4,True
2026-04-13,STR-08,SKU-00002,5,16.15,False
2026-04-13,STR-08,SKU-00012,4,20.56,False
2026-04-13,STR-08,SKU-00015,5,15.9,False
2026-04-13,STR-08,SKU-00024,4,8.6,False
2026-04-13,STR-08,SKU-00005,3,10.29,False
2026-04-14,STR-01,SKU-00003,14,139.72,False
2026-04-14,STR-01,SKU-00007,26,114.92,False
2026-04-14,STR-01,SKU-00001,14,45.08,False
2026-04-14,STR-01,SKU-00004,14,134.82,False
2026-04-14,STR-01,SKU-00015,15,47.7,False
2026-04-14,STR-01,SKU-00023,16,67.2,False
2026-04-14,STR-01,SKU-00024,17,36.55,False
2026-04-14,STR-01,SKU-00008,12,31.56,False
2026-04-14,STR-01,SKU-00010,12,97.32,False
2026-04-14,STR-01,SKU-00002,23,74.29,False
2026-04-14,STR-01,SKU-00009,16,108.96,False
2026-04-14,STR-01,SKU-00020,4,37.92,False
2026-04-14,STR-01,SKU-00021,3,9.42,False
2026-04-14,STR-01,SKU-00014,17,123.08,False
2026-04-14,STR-01,SKU-00019,21,187.74,False
2026-04-14,STR-01,SKU-00018,23,77.74,False
2026-04-14,STR-01,SKU-00022,5,37.15,False
2026-04-14,STR-01,SKU-00011,6,65.82,False
2026-04-14,STR-01,SKU-00013,13,64.35,True
2026-04-14,STR-02,SKU-00020,8,75.84,False
2026-04-14,STR-02,SKU-00010,5,40.55,False
2026-04-14,STR-02,SKU-00015,9,28.62,False
2026-04-14,STR-02,SKU-00018,16,54.08,False
2026-04-14,STR-02,SKU-00002,27,87.21,False
2026-04-14,STR-02,SKU-00011,3,32.91,False
2026-04-14,STR-02,SKU-00003,21,209.58,False
2026-04-14,STR-02,SKU-00014,18,130.32,False
2026-04-14,STR-02,SKU-00008,12,31.56,False
2026-04-14,STR-02,SKU-00012,4,20.56,False
2026-04-14,STR-02,SKU-00016,8,27.84,False
2026-04-14,STR-02,SKU-00009,16,108.96,False
2026-04-14,STR-02,SKU-00023,18,75.6,False
2026-04-14,STR-02,SKU-00019,14,125.16,False
2026-04-14,STR-02,SKU-00024,10,21.5,False
2026-04-14,STR-02,SKU-00007,23,101.66,False
2026-04-14,STR-02,SKU-00006,10,78.6,False
2026-04-14,STR-02,SKU-00013,14,69.3,True
2026-04-14,STR-02,SKU-00022,10,74.3,False
2026-04-14,STR-03,SKU-00018,14,47.32,False
2026-04-14,STR-03,SKU-00019,23,205.62,False
2026-04-14,STR-03,SKU-00008,24,63.12,False
2026-04-14,STR-03,SKU-00016,12,41.76,False
2026-04-14,STR-03,SKU-00001,16,51.52,False
2026-04-14,STR-03,SKU-00021,6,18.84,False
2026-04-14,STR-03,SKU-00013,35,173.25,True
2026-04-14,STR-03,SKU-00004,6,57.78,False
2026-04-14,STR-03,SKU-00017,28,104.72,False
2026-04-14,STR-03,SKU-00005,5,17.15,False
2026-04-14,STR-03,SKU-00006,13,102.18,False
2026-04-14,STR-03,SKU-00020,8,75.84,False
2026-04-14,STR-03,SKU-00015,18,57.24,False
2026-04-14,STR-03,SKU-00009,10,68.1,False
2026-04-14,STR-03,SKU-00023,14,58.8,False
2026-04-14,STR-03,SKU-00002,10,32.3,False
2026-04-14,STR-03,SKU-00007,15,66.3,False
2026-04-14,STR-03,SKU-00010,6,48.66,False
2026-04-14,STR-03,SKU-00011,7,76.79,False
2026-04-14,STR-04,SKU-00015,10,31.8,False
2026-04-14,STR-04,SKU-00003,13,129.74,False
2026-04-14,STR-04,SKU-00004,3,28.89,False
2026-04-14,STR-04,SKU-00013,10,49.5,True
2026-04-14,STR-04,SKU-00014,8,57.92,False
2026-04-14,STR-04,SKU-00011,3,32.91,False
2026-04-14,STR-04,SKU-00020,8,75.84,False
2026-04-14,STR-04,SKU-00007,17,75.14,False
2026-04-14,STR-04,SKU-00018,26,87.88,False
2026-04-14,STR-04,SKU-00021,6,18.84,False
2026-04-14,STR-04,SKU-00001,15,48.3,False
2026-04-14,STR-04,SKU-00010,9,72.99,False
2026-04-14,STR-04,SKU-00022,13,96.59,False
2026-04-14,STR-04,SKU-00006,13,102.18,False
2026-04-14,STR-04,SKU-00017,20,74.8,False
2026-04-14,STR-04,SKU-00009,11,74.91,False
2026-04-14,STR-04,SKU-00012,2,10.28,False
2026-04-14,STR-04,SKU-00016,6,20.88,False
2026-04-14,STR-04,SKU-00005,5,17.15,False
2026-04-14,STR-05,SKU-00005,1,3.43,False
2026-04-14,STR-05,SKU-00024,19,40.85,False
2026-04-14,STR-05,SKU-00004,4,38.52,False
2026-04-14,STR-05,SKU-00021,3,9.42,False
2026-04-14,STR-05,SKU-00002,31,100.13,False
2026-04-14,STR-05,SKU-00018,6,20.28,False
2026-04-14,STR-05,SKU-00020,5,47.4,False
2026-04-14,STR-05,SKU-00014,17,123.08,False
2026-04-14,STR-05,SKU-00010,11,89.21,False
2026-04-14,STR-05,SKU-00001,13,41.86,False
2026-04-14,STR-05,SKU-00019,3,26.82,False
2026-04-14,STR-05,SKU-00015,14,44.52,False
2026-04-14,STR-05,SKU-00011,8,87.76,False
2026-04-14,STR-05,SKU-00016,8,27.84,False
2026-04-14,STR-05,SKU-00013,16,79.2,True
2026-04-14,STR-05,SKU-00008,15,39.45,False
2026-04-14,STR-05,SKU-00006,13,102.18,False
2026-04-14,STR-05,SKU-00017,17,63.58,False
2026-04-14,STR-05,SKU-00003,17,169.66,False
2026-04-14,STR-06,SKU-00011,6,65.82,False
2026-04-14,STR-06,SKU-00015,8,25.44,False
2026-04-14,STR-06,SKU-00014,15,108.6,False
2026-04-14,STR-06,SKU-00017,20,74.8,False
2026-04-14,STR-06,SKU-00006,2,15.72,False
2026-04-14,STR-06,SKU-00004,10,96.3,False
2026-04-14,STR-06,SKU-00022,6,44.58,False
2026-04-14,STR-06,SKU-00005,0,0.0,False
2026-04-14,STR-06,SKU-00024,18,38.7,False
2026-04-14,STR-06,SKU-00020,3,28.44,False
2026-04-14,STR-06,SKU-00003,11,109.78,False
2026-04-14,STR-06,SKU-00023,12,50.4,False
2026-04-14,STR-06,SKU-00010,8,64.88,False
2026-04-14,STR-06,SKU-00021,3,9.42,False
2026-04-14,STR-06,SKU-00018,14,47.32,False
2026-04-14,STR-06,SKU-00002,14,45.22,False
2026-04-14,STR-06,SKU-00019,10,89.4,False
2026-04-14,STR-06,SKU-00009,15,102.15,False
2026-04-14,STR-06,SKU-00001,15,48.3,False
2026-04-14,STR-07,SKU-00014,11,79.64,False
2026-04-14,STR-07,SKU-00022,8,59.44,False
2026-04-14,STR-07,SKU-00005,9,30.87,False
2026-04-14,STR-07,SKU-00012,11,56.54,False
2026-04-14,STR-07,SKU-00013,42,207.9,True
2026-04-14,STR-07,SKU-00019,10,89.4,False
2026-04-14,STR-07,SKU-00016,5,17.4,False
2026-04-14,STR-07,SKU-00010,6,48.66,False
2026-04-14,STR-07,SKU-00021,3,9.42,False
2026-04-14,STR-07,SKU-00004,4,38.52,False
2026-04-14,STR-07,SKU-00007,22,97.24,False
2026-04-14,STR-07,SKU-00018,26,87.88,False
2026-04-14,STR-07,SKU-00002,16,51.68,False
2026-04-14,STR-07,SKU-00023,20,84.0,False
2026-04-14,STR-07,SKU-00008,18,47.34,False
2026-04-14,STR-07,SKU-00006,11,86.46,False
2026-04-14,STR-07,SKU-00017,19,71.06,False
2026-04-14,STR-07,SKU-00020,13,123.24,False
2026-04-14,STR-07,SKU-00003,15,149.7,False
2026-04-14,STR-08,SKU-00009,2,13.62,False
2026-04-14,STR-08,SKU-00014,11,79.64,False
2026-04-14,STR-08,SKU-00006,6,47.16,False
2026-04-14,STR-08,SKU-00001,9,28.98,False
2026-04-14,STR-08,SKU-00020,2,18.96,False
2026-04-14,STR-08,SKU-00021,2,6.28,False
2026-04-14,STR-08,SKU-00011,0,0.0,False
2026-04-14,STR-08,SKU-00018,5,16.9,False
2026-04-14,STR-08,SKU-00023,9,37.8,False
2026-04-14,STR-08,SKU-00019,7,62.58,False
2026-04-14,STR-08,SKU-00017,10,37.4,False
2026-04-14,STR-08,SKU-00004,0,0.0,False
2026-04-14,STR-08,SKU-00010,2,16.22,False
2026-04-14,STR-08,SKU-00013,12,59.4,True
2026-04-14,STR-08,SKU-00002,4,12.92,False
2026-04-14,STR-08,SKU-00012,7,35.98,False
2026-04-14,STR-08,SKU-00015,3,9.54,False
2026-04-14,STR-08,SKU-00024,5,10.75,False
2026-04-14,STR-08,SKU-00005,0,0.0,False
2026-04-15,STR-01,SKU-00003,17,169.66,False
2026-04-15,STR-01,SKU-00007,32,141.44,False
2026-04-15,STR-01,SKU-00001,18,57.96,False
2026-04-15,STR-01,SKU-00004,10,96.3,False
2026-04-15,STR-01,SKU-00015,20,63.6,False
2026-04-15,STR-01,SKU-00023,16,67.2,False
2026-04-15,STR-01,SKU-00024,27,58.05,False
2026-04-15,STR-01,SKU-00008,11,28.93,False
2026-04-15,STR-01,SKU-00010,14,113.54,False
2026-04-15,STR-01,SKU-00002,17,54.91,False
2026-04-15,STR-01,SKU-00009,8,54.48,False
2026-04-15,STR-01,SKU-00020,8,75.84,False
2026-04-15,STR-01,SKU-00021,2,6.28,False
2026-04-15,STR-01,SKU-00014,11,79.64,False
2026-04-15,STR-01,SKU-00019,27,241.38,False
2026-04-15,STR-01,SKU-00018,26,87.88,False
2026-04-15,STR-01,SKU-00022,8,59.44,False
2026-04-15,STR-01,SKU-00011,3,32.91,False
2026-04-15,STR-01,SKU-00013,17,84.15,True
2026-04-15,STR-02,SKU-00020,11,104.28,False
2026-04-15,STR-02,SKU-00010,5,40.55,False
2026-04-15,STR-02,SKU-00015,11,34.98,False
2026-04-15,STR-02,SKU-00018,13,43.94,False
2026-04-15,STR-02,SKU-00002,26,83.98,False
2026-04-15,STR-02,SKU-00011,8,87.76,False
2026-04-15,STR-02,SKU-00003,29,289.42,False
2026-04-15,STR-02,SKU-00014,15,108.6,False
2026-04-15,STR-02,SKU-00008,20,52.6,False
2026-04-15,STR-02,SKU-00012,1,5.14,False
2026-04-15,STR-02,SKU-00016,8,27.84,False
2026-04-15,STR-02,SKU-00009,24,163.44,False
2026-04-15,STR-02,SKU-00023,14,58.8,False
2026-04-15,STR-02,SKU-00019,18,160.92,False
2026-04-15,STR-02,SKU-00024,9,19.35,False
2026-04-15,STR-02,SKU-00007,22,97.24,False
2026-04-15,STR-02,SKU-00006,10,78.6,False
2026-04-15,STR-02,SKU-00013,22,108.9,True
2026-04-15,STR-02,SKU-00022,6,44.58,False
2026-04-15,STR-03,SKU-00018,10,33.8,False
2026-04-15,STR-03,SKU-00019,25,223.5,False
2026-04-15,STR-03,SKU-00008,24,63.12,False
2026-04-15,STR-03,SKU-00016,8,27.84,False
2026-04-15,STR-03,SKU-00001,18,57.96,False
2026-04-15,STR-03,SKU-00021,2,6.28,False
2026-04-15,STR-03,SKU-00013,42,207.9,True
2026-04-15,STR-03,SKU-00004,7,67.41,False
2026-04-15,STR-03,SKU-00017,28,104.72,False
2026-04-15,STR-03,SKU-00005,2,6.86,False
2026-04-15,STR-03,SKU-00006,19,149.34,False
2026-04-15,STR-03,SKU-00020,9,85.32,False
2026-04-15,STR-03,SKU-00015,17,54.06,False
2026-04-15,STR-03,SKU-00009,8,54.48,False
2026-04-15,STR-03,SKU-00023,11,46.2,False
2026-04-15,STR-03,SKU-00002,11,35.53,False
2026-04-15,STR-03,SKU-00007,29,128.18,False
2026-04-15,STR-03,SKU-00010,10,81.1,False
2026-04-15,STR-03,SKU-00011,6,65.82,False
2026-04-15,STR-04,SKU-00015,3,9.54,False
2026-04-15,STR-04,SKU-00003,8,79.84,False
2026-04-15,STR-04,SKU-00004,5,48.15,False
2026-04-15,STR-04,SKU-00013,16,79.2,True
2026-04-15,STR-04,SKU-00014,6,43.44,False
2026-04-15,STR-04,SKU-00011,5,54.85,False
2026-04-15,STR-04,SKU-00020,9,85.32,False
2026-04-15,STR-04,SKU-00007,15,66.3,False
2026-04-15,STR-04,SKU-00018,18,60.84,False
2026-04-15,STR-04,SKU-00021,2,6.28,False
2026-04-15,STR-04,SKU-00001,14,45.08,False
2026-04-15,STR-04,SKU-00010,5,40.55,False
2026-04-15,STR-04,SKU-00022,5,37.15,False
2026-04-15,STR-04,SKU-00006,4,31.44,False
2026-04-15,STR-04,SKU-00017,8,29.92,False
2026-04-15,STR-04,SKU-00009,9,61.29,False
2026-04-15,STR-04,SKU-00012,3,15.42,False
2026-04-15,STR-04,SKU-00016,5,17.4,False
2026-04-15,STR-04,SKU-00005,3,10.29,False
2026-04-15,STR-05,SKU-00005,5,17.15,False
2026-04-15,STR-05,SKU-00024,24,51.6,False
2026-04-15,STR-05,SKU-00004,9,86.67,False
2026-04-15,STR-05,SKU-00021,7,21.98,False
2026-04-15,STR-05,SKU-00002,10,32.3,False
2026-04-15,STR-05,SKU-00018,11,37.18,False
2026-04-15,STR-05,SKU-00020,8,75.84,False
2026-04-15,STR-05,SKU-00014,10,72.4,False
2026-04-15,STR-05,SKU-00010,9,72.99,False
2026-04-15,STR-05,SKU-00001,14,45.08,False
2026-04-15,STR-05,SKU-00019,1,8.94,False
2026-04-15,STR-05,SKU-00015,19,60.42,False
2026-04-15,STR-05,SKU-00011,8,87.76,False
2026-04-15,STR-05,SKU-00016,9,31.32,False
2026-04-15,STR-05,SKU-00013,19,94.05,True
2026-04-15,STR-05,SKU-00008,22,57.86,False
2026-04-15,STR-05,SKU-00006,11,86.46,False
2026-04-15,STR-05,SKU-00017,19,71.06,False
2026-04-15,STR-05,SKU-00003,19,189.62,False
2026-04-15,STR-06,SKU-00011,5,54.85,False
2026-04-15,STR-06,SKU-00015,4,12.72,False
2026-04-15,STR-06,SKU-00014,13,94.12,False
2026-04-15,STR-06,SKU-00017,21,78.54,False
2026-04-15,STR-06,SKU-00006,11,86.46,False
2026-04-15,STR-06,SKU-00004,6,57.78,False
2026-04-15,STR-06,SKU-00022,16,118.88,False
2026-04-15,STR-06,SKU-00005,3,10.29,False
2026-04-15,STR-06,SKU-00024,13,27.95,False
2026-04-15,STR-06,SKU-00020,4,37.92,False
2026-04-15,STR-06,SKU-00003,7,69.86,False
2026-04-15,STR-06,SKU-00023,8,33.6,False
2026-04-15,STR-06,SKU-00010,4,32.44,False
2026-04-15,STR-06,SKU-00021,5,15.7,False
2026-04-15,STR-06,SKU-00018,12,40.56,False
2026-04-15,STR-06,SKU-00002,9,29.07,False
2026-04-15,STR-06,SKU-00019,1,8.94,False
2026-04-15,STR-06,SKU-00009,9,61.29,False
2026-04-15,STR-06,SKU-00001,9,28.98,False
2026-04-15,STR-07,SKU-00014,16,115.84,False
2026-04-15,STR-07,SKU-00022,8,59.44,False
2026-04-15,STR-07,SKU-00005,2,6.86,False
2026-04-15,STR-07,SKU-00012,7,35.98,False
2026-04-15,STR-07,SKU-00013,45,222.75,True
2026-04-15,STR-07,SKU-00019,15,134.1,False
2026-04-15,STR-07,SKU-00016,3,10.44,False
2026-04-15,STR-07,SKU-00010,3,24.33,False
2026-04-15,STR-07,SKU-00021,5,15.7,False
2026-04-15,STR-07,SKU-00004,5,48.15,False
2026-04-15,STR-07,SKU-00007,25,110.5,False
2026-04-15,STR-07,SKU-00018,19,64.22,False
2026-04-15,STR-07,SKU-00002,11,35.53,False
2026-04-15,STR-07,SKU-00023,21,88.2,False
2026-04-15,STR-07,SKU-00008,21,55.23,False
2026-04-15,STR-07,SKU-00006,13,102.18,False
2026-04-15,STR-07,SKU-00017,25,93.5,False
2026-04-15,STR-07,SKU-00020,21,199.08,False
2026-04-15,STR-07,SKU-00003,15,149.7,False
2026-04-15,STR-08,SKU-00009,4,27.24,False
2026-04-15,STR-08,SKU-00014,8,57.92,False
2026-04-15,STR-08,SKU-00006,4,31.44,False
2026-04-15,STR-08,SKU-00001,6,19.32,False
2026-04-15,STR-08,SKU-00020,2,18.96,False
2026-04-15,STR-08,SKU-00021,2,6.28,False
2026-04-15,STR-08,SKU-00011,5,54.85,False
2026-04-15,STR-08,SKU-00018,4,13.52,False
2026-04-15,STR-08,SKU-00023,15,63.0,False
2026-04-15,STR-08,SKU-00019,6,53.64,False
2026-04-15,STR-08,SKU-00017,12,44.88,False
2026-04-15,STR-08,SKU-00004,0,0.0,False
2026-04-15,STR-08,SKU-00010,2,16.22,False
2026-04-15,STR-08,SKU-00013,12,59.4,True
2026-04-15,STR-08,SKU-00002,3,9.69,False
2026-04-15,STR-08,SKU-00012,3,15.42,False
2026-04-15,STR-08,SKU-00015,3,9.54,False
2026-04-15,STR-08,SKU-00024,5,10.75,False
2026-04-15,STR-08,SKU-00005,0,0.0,False
2026-04-16,STR-01,SKU-00003,13,129.74,False
2026-04-16,STR-01,SKU-00007,36,159.12,False
2026-04-16,STR-01,SKU-00001,16,51.52,False
2026-04-16,STR-01,SKU-00004,11,105.93,False
2026-04-16,STR-01,SKU-00015,15,47.7,False
2026-04-16,STR-01,SKU-00023,25,105.0,False
2026-04-16,STR-01,SKU-00024,17,36.55,False
2026-04-16,STR-01,SKU-00008,13,34.19,False
2026-04-16,STR-01,SKU-00010,6,48.66,False
2026-04-16,STR-01,SKU-00002,23,74.29,False
2026-04-16,STR-01,SKU-00009,16,108.96,False
2026-04-16,STR-01,SKU-00020,11,104.28,False
2026-04-16,STR-01,SKU-00021,3,9.42,False
2026-04-16,STR-01,SKU-00014,18,130.32,False
2026-04-16,STR-01,SKU-00019,16,143.04,False
2026-04-16,STR-01,SKU-00018,23,77.74,False
2026-04-16,STR-01,SKU-00022,11,81.73,False
2026-04-16,STR-01,SKU-00011,3,32.91,False
2026-04-16,STR-01,SKU-00013,16,79.2,True
2026-04-16,STR-02,SKU-00020,10,94.8,False
2026-04-16,STR-02,SKU-00010,7,56.77,False
2026-04-16,STR-02,SKU-00015,20,63.6,False
2026-04-16,STR-02,SKU-00018,14,47.32,False
2026-04-16,STR-02,SKU-00002,23,74.29,False
2026-04-16,STR-02,SKU-00011,3,32.91,False
2026-04-16,STR-02,SKU-00003,14,139.72,False
2026-04-16,STR-02,SKU-00014,15,108.6,False
2026-04-16,STR-02,SKU-00008,14,36.82,False
2026-04-16,STR-02,SKU-00012,3,15.42,False
2026-04-16,STR-02,SKU-00016,4,13.92,False
2026-04-16,STR-02,SKU-00009,15,102.15,False
2026-04-16,STR-02,SKU-00023,18,75.6,False
2026-04-16,STR-02,SKU-00019,24,214.56,False
2026-04-16,STR-02,SKU-00024,9,19.35,False
2026-04-16,STR-02,SKU-00007,25,110.5,False
2026-04-16,STR-02,SKU-00006,10,78.6,False
2026-04-16,STR-02,SKU-00013,22,108.9,True
2026-04-16,STR-02,SKU-00022,6,44.58,False
2026-04-16,STR-03,SKU-00018,14,47.32,False
2026-04-16,STR-03,SKU-00019,29,259.26,False
2026-04-16,STR-03,SKU-00008,35,92.05,False
2026-04-16,STR-03,SKU-00016,7,24.36,False
2026-04-16,STR-03,SKU-00001,19,61.18,False
2026-04-16,STR-03,SKU-00021,3,9.42,False
2026-04-16,STR-03,SKU-00013,28,138.6,True
2026-04-16,STR-03,SKU-00004,10,96.3,False
2026-04-16,STR-03,SKU-00017,24,89.76,False
2026-04-16,STR-03,SKU-00005,3,10.29,False
2026-04-16,STR-03,SKU-00006,3,23.58,False
2026-04-16,STR-03,SKU-00020,8,75.84,False
2026-04-16,STR-03,SKU-00015,15,47.7,False
2026-04-16,STR-03,SKU-00009,16,108.96,False
2026-04-16,STR-03,SKU-00023,12,50.4,False
2026-04-16,STR-03,SKU-00002,14,45.22,False
2026-04-16,STR-03,SKU-00007,33,145.86,False
2026-04-16,STR-03,SKU-00010,11,89.21,False
2026-04-16,STR-03,SKU-00011,6,65.82,False
2026-04-16,STR-04,SKU-00015,4,12.72,False
2026-04-16,STR-04,SKU-00003,9,89.82,False
2026-04-16,STR-04,SKU-00004,4,38.52,False
2026-04-16,STR-04,SKU-00013,25,123.75,True
2026-04-16,STR-04,SKU-00014,6,43.44,False
2026-04-16,STR-04,SKU-00011,2,21.94,False
2026-04-16,STR-04,SKU-00020,0,0.0,False
2026-04-16,STR-04,SKU-00007,9,39.78,False
