date,store_id,sku_id,units_sold,revenue,promo_flag,category,subcategory,unit_price,unit_cost,region,store_format,warehouse_id
2026-07-09,STR-03,SKU-00019,39,348.66,False,Dairy,Cheese,8.94,5.36,QLD,Metro,WH-QLD
2026-07-09,STR-03,SKU-00008,23,60.49,False,Snacks,Chips,2.63,1.67,QLD,Metro,WH-QLD
2026-07-09,STR-03,SKU-00016,11,38.28,False,Household,Laundry,3.48,2.03,QLD,Metro,WH-QLD
2026-07-09,STR-03,SKU-00001,12,38.64,False,Beverages,Soft Drinks,3.22,1.57,QLD,Metro,WH-QLD
2026-07-09,STR-03,SKU-00021,4,12.56,False,Personal Care,Oral Care,3.14,2.1,QLD,Metro,WH-QLD
2026-07-09,STR-03,SKU-00013,15,74.25,False,Beverages,Juice,4.95,2.42,QLD,Metro,WH-QLD
2026-07-09,STR-03,SKU-00004,4,38.52,False,Household,Laundry,9.63,5.29,QLD,Metro,WH-QLD
2026-07-09,STR-03,SKU-00017,13,48.62,False,Beverages,Soft Drinks,3.74,1.83,QLD,Metro,WH-QLD
2026-07-09,STR-03,SKU-00005,5,17.15,False,Personal Care,Oral Care,3.43,2.29,QLD,Metro,WH-QLD
2026-07-09,STR-03,SKU-00006,11,86.46,False,Frozen,Frozen Meals,7.86,4.07,QLD,Metro,WH-QLD
2026-07-09,STR-03,SKU-00020,12,113.76,False,Household,Laundry,9.48,5.2,QLD,Metro,WH-QLD
2026-07-09,STR-03,SKU-00015,14,44.52,False,Dairy,Yoghurt,3.18,2.27,QLD,Metro,WH-QLD
2026-07-09,STR-03,SKU-00009,18,122.58,False,Dairy,Cheese,6.81,4.65,QLD,Metro,WH-QLD
2026-07-09,STR-03,SKU-00023,11,46.2,False,Beverages,Juice,4.2,2.48,QLD,Metro,WH-QLD
2026-07-09,STR-03,SKU-00002,15,48.45,False,Snacks,Biscuits,3.23,2.21,QLD,Metro,WH-QLD
2026-07-09,STR-03,SKU-00007,11,48.62,False,Beverages,Juice,4.42,2.62,QLD,Metro,WH-QLD
2026-07-09,STR-03,SKU-00010,7,56.77,False,Household,Laundry,8.11,4.29,QLD,Metro,WH-QLD
2026-07-09,STR-03,SKU-00011,4,43.88,False,Personal Care,Oral Care,10.97,5.92,QLD,Metro,WH-QLD
2026-07-09,STR-04,SKU-00015,5,15.9,False,Dairy,Yoghurt,3.18,2.27,WA,Regional,WH-WA
2026-07-09,STR-04,SKU-00003,6,59.88,False,Dairy,Cheese,9.98,5.99,WA,Regional,WH-WA
2026-07-09,STR-04,SKU-00004,3,28.89,False,Household,Laundry,9.63,5.29,WA,Regional,WH-WA
2026-07-09,STR-04,SKU-00013,9,44.55,False,Beverages,Juice,4.95,2.42,WA,Regional,WH-WA
2026-07-09,STR-04,SKU-00014,11,79.64,False,Snacks,Chips,7.24,4.12,WA,Regional,WH-WA
2026-07-09,STR-04,SKU-00011,3,32.91,False,Personal Care,Oral Care,10.97,5.92,WA,Regional,WH-WA
2026-07-09,STR-04,SKU-00020,2,18.96,False,Household,Laundry,9.48,5.2,WA,Regional,WH-WA
2026-07-09,STR-04,SKU-00007,10,44.2,False,Beverages,Juice,4.42,2.62,WA,Regional,WH-WA
2026-07-09,STR-04,SKU-00018,13,43.94,False,Snacks,Biscuits,3.38,2.32,WA,Regional,WH-WA
2026-07-09,STR-04,SKU-00021,4,12.56,False,Personal Care,Oral Care,3.14,2.1,WA,Regional,WH-WA
2026-07-09,STR-04,SKU-00001,4,12.88,False,Beverages,Soft Drinks,3.22,1.57,WA,Regional,WH-WA
2026-07-09,STR-04,SKU-00010,5,40.55,False,Household,Laundry,8.11,4.29,WA,Regional,WH-WA
2026-07-09,STR-04,SKU-00022,11,81.73,False,Frozen,Frozen Meals,7.43,3.85,WA,Regional,WH-WA
2026-07-09,STR-04,SKU-00006,6,47.16,False,Frozen,Frozen Meals,7.86,4.07,WA,Regional,WH-WA
2026-07-09,STR-04,SKU-00017,6,22.44,False,Beverages,Soft Drinks,3.74,1.83,WA,Regional,WH-WA
2026-07-09,STR-04,SKU-00009,20,136.2,False,Dairy,Cheese,6.81,4.65,WA,Regional,WH-WA
2026-07-09,STR-04,SKU-00012,6,30.84,False,Frozen,Frozen Meals,5.14,2.93,WA,Regional,WH-WA
2026-07-09,STR-04,SKU-00016,3,10.44,False,Household,Laundry,3.48,2.03,WA,Regional,WH-WA
2026-07-09,STR-04,SKU-00005,2,6.86,False,Personal Care,Oral Care,3.43,2.29,WA,Regional,WH-WA
2026-07-09,STR-05,SKU-00005,2,6.86,False,Personal Care,Oral Care,3.43,2.29,VIC,Metro,WH-VIC
2026-07-09,STR-05,SKU-00024,16,34.4,False,Snacks,Chips,2.15,1.36,VIC,Metro,WH-VIC
2026-07-09,STR-05,SKU-00004,5,48.15,False,Household,Laundry,9.63,5.29,VIC,Metro,WH-VIC
2026-07-09,STR-05,SKU-00021,4,12.56,False,Personal Care,Oral Care,3.14,2.1,VIC,Metro,WH-VIC
2026-07-09,STR-05,SKU-00002,22,71.06,False,Snacks,Biscuits,3.23,2.21,VIC,Metro,WH-VIC
2026-07-09,STR-05,SKU-00018,13,43.94,False,Snacks,Biscuits,3.38,2.32,VIC,Metro,WH-VIC
2026-07-09,STR-05,SKU-00020,8,75.84,False,Household,Laundry,9.48,5.2,VIC,Metro,WH-VIC
2026-07-09,STR-05,SKU-00014,10,72.4,False,Snacks,Chips,7.24,4.12,VIC,Metro,WH-VIC
2026-07-09,STR-05,SKU-00010,6,48.66,False,Household,Laundry,8.11,4.29,VIC,Metro,WH-VIC
2026-07-09,STR-05,SKU-00001,8,25.76,False,Beverages,Soft Drinks,3.22,1.57,VIC,Metro,WH-VIC
2026-07-09,STR-05,SKU-00019,13,116.22,False,Dairy,Cheese,8.94,5.36,VIC,Metro,WH-VIC
2026-07-09,STR-05,SKU-00015,21,66.78,False,Dairy,Yoghurt,3.18,2.27,VIC,Metro,WH-VIC
2026-07-09,STR-05,SKU-00011,4,43.88,False,Personal Care,Oral Care,10.97,5.92,VIC,Metro,WH-VIC
2026-07-09,STR-05,SKU-00016,2,6.96,False,Household,Laundry,3.48,2.03,VIC,Metro,WH-VIC
2026-07-09,STR-05,SKU-00013,4,19.8,False,Beverages,Juice,4.95,2.42,VIC,Metro,WH-VIC
2026-07-09,STR-05,SKU-00008,11,28.93,False,Snacks,Chips,2.63,1.67,VIC,Metro,WH-VIC
2026-07-09,STR-05,SKU-00006,9,70.74,False,Frozen,Frozen Meals,7.86,4.07,VIC,Metro,WH-VIC
2026-07-09,STR-05,SKU-00017,5,18.7,False,Beverages,Soft Drinks,3.74,1.83,VIC,Metro,WH-VIC
2026-07-09,STR-05,SKU-00003,23,229.54,False,Dairy,Cheese,9.98,5.99,VIC,Metro,WH-VIC
2026-07-09,STR-06,SKU-00011,4,43.88,False,Personal Care,Oral Care,10.97,5.92,NSW,Regional,WH-NSW
2026-07-09,STR-06,SKU-00015,5,15.9,False,Dairy,Yoghurt,3.18,2.27,NSW,Regional,WH-NSW
2026-07-09,STR-06,SKU-00014,22,159.28,False,Snacks,Chips,7.24,4.12,NSW,Regional,WH-NSW
2026-07-09,STR-06,SKU-00017,10,37.4,False,Beverages,Soft Drinks,3.74,1.83,NSW,Regional,WH-NSW
2026-07-09,STR-06,SKU-00006,11,86.46,False,Frozen,Frozen Meals,7.86,4.07,NSW,Regional,WH-NSW
2026-07-09,STR-06,SKU-00004,4,38.52,False,Household,Laundry,9.63,5.29,NSW,Regional,WH-NSW
2026-07-09,STR-06,SKU-00022,11,81.73,False,Frozen,Frozen Meals,7.43,3.85,NSW,Regional,WH-NSW
2026-07-09,STR-06,SKU-00005,1,3.43,False,Personal Care,Oral Care,3.43,2.29,NSW,Regional,WH-NSW
2026-07-09,STR-06,SKU-00024,14,30.1,False,Snacks,Chips,2.15,1.36,NSW,Regional,WH-NSW
2026-07-09,STR-06,SKU-00020,4,37.92,False,Household,Laundry,9.48,5.2,NSW,Regional,WH-NSW
2026-07-09,STR-06,SKU-00003,13,129.74,False,Dairy,Cheese,9.98,5.99,NSW,Regional,WH-NSW
2026-07-09,STR-06,SKU-00023,5,21.0,False,Beverages,Juice,4.2,2.48,NSW,Regional,WH-NSW
2026-07-09,STR-06,SKU-00010,0,0.0,False,Household,Laundry,8.11,4.29,NSW,Regional,WH-NSW
2026-07-09,STR-06,SKU-00021,3,9.42,False,Personal Care,Oral Care,3.14,2.1,NSW,Regional,WH-NSW
2026-07-09,STR-06,SKU-00018,9,30.42,False,Snacks,Biscuits,3.38,2.32,NSW,Regional,WH-NSW
2026-07-09,STR-06,SKU-00002,10,32.3,False,Snacks,Biscuits,3.23,2.21,NSW,Regional,WH-NSW
2026-07-09,STR-06,SKU-00019,15,134.1,False,Dairy,Cheese,8.94,5.36,NSW,Regional,WH-NSW
2026-07-09,STR-06,SKU-00009,8,54.48,False,Dairy,Cheese,6.81,4.65,NSW,Regional,WH-NSW
2026-07-09,STR-06,SKU-00001,7,22.54,False,Beverages,Soft Drinks,3.22,1.57,NSW,Regional,WH-NSW
2026-07-09,STR-07,SKU-00014,8,57.92,False,Snacks,Chips,7.24,4.12,QLD,Metro,WH-QLD
2026-07-09,STR-07,SKU-00022,8,59.44,False,Frozen,Frozen Meals,7.43,3.85,QLD,Metro,WH-QLD
2026-07-09,STR-07,SKU-00005,4,13.72,False,Personal Care,Oral Care,3.43,2.29,QLD,Metro,WH-QLD
2026-07-09,STR-07,SKU-00012,13,66.82,False,Frozen,Frozen Meals,5.14,2.93,QLD,Metro,WH-QLD
2026-07-09,STR-07,SKU-00013,12,59.4,False,Beverages,Juice,4.95,2.42,QLD,Metro,WH-QLD
2026-07-09,STR-07,SKU-00019,10,89.4,False,Dairy,Cheese,8.94,5.36,QLD,Metro,WH-QLD
2026-07-09,STR-07,SKU-00016,2,6.96,False,Household,Laundry,3.48,2.03,QLD,Metro,WH-QLD
2026-07-09,STR-07,SKU-00010,8,64.88,False,Household,Laundry,8.11,4.29,QLD,Metro,WH-QLD
2026-07-09,STR-07,SKU-00021,7,21.98,False,Personal Care,Oral Care,3.14,2.1,QLD,Metro,WH-QLD
2026-07-09,STR-07,SKU-00004,9,86.67,False,Household,Laundry,9.63,5.29,QLD,Metro,WH-QLD
2026-07-09,STR-07,SKU-00007,22,97.24,False,Beverages,Juice,4.42,2.62,QLD,Metro,WH-QLD
2026-07-09,STR-07,SKU-00018,16,54.08,False,Snacks,Biscuits,3.38,2.32,QLD,Metro,WH-QLD
2026-07-09,STR-07,SKU-00002,8,25.84,False,Snacks,Biscuits,3.23,2.21,QLD,Metro,WH-QLD
2026-07-09,STR-07,SKU-00023,11,46.2,False,Beverages,Juice,4.2,2.48,QLD,Metro,WH-QLD
2026-07-09,STR-07,SKU-00008,9,23.67,False,Snacks,Chips,2.63,1.67,QLD,Metro,WH-QLD
2026-07-09,STR-07,SKU-00006,8,62.88,False,Frozen,Frozen Meals,7.86,4.07,QLD,Metro,WH-QLD
2026-07-09,STR-07,SKU-00017,10,37.4,False,Beverages,Soft Drinks,3.74,1.83,QLD,Metro,WH-QLD
2026-07-09,STR-07,SKU-00020,12,113.76,False,Household,Laundry,9.48,5.2,QLD,Metro,WH-QLD
2026-07-09,STR-07,SKU-00003,14,139.72,False,Dairy,Cheese,9.98,5.99,QLD,Metro,WH-QLD
2026-07-09,STR-08,SKU-00009,5,34.05,False,Dairy,Cheese,6.81,4.65,WA,Express,WH-WA
2026-07-09,STR-08,SKU-00014,10,72.4,False,Snacks,Chips,7.24,4.12,WA,Express,WH-WA
2026-07-09,STR-08,SKU-00006,0,0.0,False,Frozen,Frozen Meals,7.86,4.07,WA,Express,WH-WA
2026-07-09,STR-08,SKU-00001,3,9.66,False,Beverages,Soft Drinks,3.22,1.57,WA,Express,WH-WA
2026-07-09,STR-08,SKU-00020,4,37.92,False,Household,Laundry,9.48,5.2,WA,Express,WH-WA
2026-07-09,STR-08,SKU-00021,3,9.42,False,Personal Care,Oral Care,3.14,2.1,WA,Express,WH-WA
2026-07-09,STR-08,SKU-00011,1,10.97,False,Personal Care,Oral Care,10.97,5.92,WA,Express,WH-WA
2026-07-09,STR-08,SKU-00018,3,10.14,False,Snacks,Biscuits,3.38,2.32,WA,Express,WH-WA
2026-07-09,STR-08,SKU-00023,4,16.8,False,Beverages,Juice,4.2,2.48,WA,Express,WH-WA
2026-07-09,STR-08,SKU-00019,1,8.94,False,Dairy,Cheese,8.94,5.36,WA,Express,WH-WA
2026-07-09,STR-08,SKU-00017,4,14.96,False,Beverages,Soft Drinks,3.74,1.83,WA,Express,WH-WA
2026-07-09,STR-08,SKU-00004,0,0.0,False,Household,Laundry,9.63,5.29,WA,Express,WH-WA
2026-07-09,STR-08,SKU-00010,2,16.22,False,Household,Laundry,8.11,4.29,WA,Express,WH-WA
2026-07-09,STR-08,SKU-00013,5,24.75,False,Beverages,Juice,4.95,2.42,WA,Express,WH-WA
2026-07-09,STR-08,SKU-00002,4,12.92,False,Snacks,Biscuits,3.23,2.21,WA,Express,WH-WA
2026-07-09,STR-08,SKU-00012,7,35.98,False,Frozen,Frozen Meals,5.14,2.93,WA,Express,WH-WA
2026-07-09,STR-08,SKU-00015,8,25.44,False,Dairy,Yoghurt,3.18,2.27,WA,Express,WH-WA
2026-07-09,STR-08,SKU-00024,4,8.6,False,Snacks,Chips,2.15,1.36,WA,Express,WH-WA
2026-07-09,STR-08,SKU-00005,3,10.29,False,Personal Care,Oral Care,3.43,2.29,WA,Express,WH-WA
2026-07-10,STR-01,SKU-00003,15,149.7,False,Dairy,Cheese,9.98,5.99,VIC,Metro,WH-VIC
2026-07-10,STR-01,SKU-00007,19,83.98,False,Beverages,Juice,4.42,2.62,VIC,Metro,WH-VIC
2026-07-10,STR-01,SKU-00001,9,28.98,False,Beverages,Soft Drinks,3.22,1.57,VIC,Metro,WH-VIC
2026-07-10,STR-01,SKU-00004,10,96.3,False,Household,Laundry,9.63,5.29,VIC,Metro,WH-VIC
2026-07-10,STR-01,SKU-00015,18,57.24,False,Dairy,Yoghurt,3.18,2.27,VIC,Metro,WH-VIC
2026-07-10,STR-01,SKU-00023,10,42.0,False,Beverages,Juice,4.2,2.48,VIC,Metro,WH-VIC
2026-07-10,STR-01,SKU-00024,20,43.0,False,Snacks,Chips,2.15,1.36,VIC,Metro,WH-VIC
2026-07-10,STR-01,SKU-00008,13,34.19,False,Snacks,Chips,2.63,1.67,VIC,Metro,WH-VIC
2026-07-10,STR-01,SKU-00010,14,113.54,False,Household,Laundry,8.11,4.29,VIC,Metro,WH-VIC
2026-07-10,STR-01,SKU-00002,19,61.37,False,Snacks,Biscuits,3.23,2.21,VIC,Metro,WH-VIC
2026-07-10,STR-01,SKU-00009,18,122.58,False,Dairy,Cheese,6.81,4.65,VIC,Metro,WH-VIC
2026-07-10,STR-01,SKU-00020,6,56.88,False,Household,Laundry,9.48,5.2,VIC,Metro,WH-VIC
2026-07-10,STR-01,SKU-00021,8,25.12,False,Personal Care,Oral Care,3.14,2.1,VIC,Metro,WH-VIC
2026-07-10,STR-01,SKU-00014,10,72.4,False,Snacks,Chips,7.24,4.12,VIC,Metro,WH-VIC
2026-07-10,STR-01,SKU-00019,27,241.38,False,Dairy,Cheese,8.94,5.36,VIC,Metro,WH-VIC
2026-07-10,STR-01,SKU-00018,15,50.7,False,Snacks,Biscuits,3.38,2.32,VIC,Metro,WH-VIC
2026-07-10,STR-01,SKU-00022,3,22.29,False,Frozen,Frozen Meals,7.43,3.85,VIC,Metro,WH-VIC
2026-07-10,STR-01,SKU-00011,6,65.82,False,Personal Care,Oral Care,10.97,5.92,VIC,Metro,WH-VIC
2026-07-10,STR-01,SKU-00013,10,49.5,False,Beverages,Juice,4.95,2.42,VIC,Metro,WH-VIC
2026-07-10,STR-02,SKU-00020,10,94.8,False,Household,Laundry,9.48,5.2,NSW,Metro,WH-NSW
2026-07-10,STR-02,SKU-00010,8,64.88,False,Household,Laundry,8.11,4.29,NSW,Metro,WH-NSW
2026-07-10,STR-02,SKU-00015,18,57.24,False,Dairy,Yoghurt,3.18,2.27,NSW,Metro,WH-NSW
2026-07-10,STR-02,SKU-00018,8,27.04,False,Snacks,Biscuits,3.38,2.32,NSW,Metro,WH-NSW
2026-07-10,STR-02,SKU-00002,18,58.14,False,Snacks,Biscuits,3.23,2.21,NSW,Metro,WH-NSW
2026-07-10,STR-02,SKU-00011,5,54.85,False,Personal Care,Oral Care,10.97,5.92,NSW,Metro,WH-NSW
2026-07-10,STR-02,SKU-00003,27,269.46,False,Dairy,Cheese,9.98,5.99,NSW,Metro,WH-NSW
2026-07-10,STR-02,SKU-00014,23,166.52,False,Snacks,Chips,7.24,4.12,NSW,Metro,WH-NSW
2026-07-10,STR-02,SKU-00008,13,34.19,False,Snacks,Chips,2.63,1.67,NSW,Metro,WH-NSW
2026-07-10,STR-02,SKU-00012,3,15.42,False,Frozen,Frozen Meals,5.14,2.93,NSW,Metro,WH-NSW
2026-07-10,STR-02,SKU-00016,5,17.4,False,Household,Laundry,3.48,2.03,NSW,Metro,WH-NSW
2026-07-10,STR-02,SKU-00009,23,156.63,False,Dairy,Cheese,6.81,4.65,NSW,Metro,WH-NSW
2026-07-10,STR-02,SKU-00023,9,37.8,False,Beverages,Juice,4.2,2.48,NSW,Metro,WH-NSW
2026-07-10,STR-02,SKU-00019,21,187.74,False,Dairy,Cheese,8.94,5.36,NSW,Metro,WH-NSW
2026-07-10,STR-02,SKU-00024,11,23.65,False,Snacks,Chips,2.15,1.36,NSW,Metro,WH-NSW
2026-07-10,STR-02,SKU-00007,13,57.46,False,Beverages,Juice,4.42,2.62,NSW,Metro,WH-NSW
2026-07-10,STR-02,SKU-00006,12,94.32,False,Frozen,Frozen Meals,7.86,4.07,NSW,Metro,WH-NSW
2026-07-10,STR-02,SKU-00013,18,89.1,False,Beverages,Juice,4.95,2.42,NSW,Metro,WH-NSW
2026-07-10,STR-02,SKU-00022,8,59.44,False,Frozen,Frozen Meals,7.43,3.85,NSW,Metro,WH-NSW
2026-07-10,STR-03,SKU-00018,16,54.08,False,Snacks,Biscuits,3.38,2.32,QLD,Metro,WH-QLD
2026-07-10,STR-03,SKU-00019,27,241.38,False,Dairy,Cheese,8.94,5.36,QLD,Metro,WH-QLD
2026-07-10,STR-03,SKU-00008,23,60.49,False,Snacks,Chips,2.63,1.67,QLD,Metro,WH-QLD
2026-07-10,STR-03,SKU-00016,15,52.2,False,Household,Laundry,3.48,2.03,QLD,Metro,WH-QLD
2026-07-10,STR-03,SKU-00001,10,32.2,False,Beverages,Soft Drinks,3.22,1.57,QLD,Metro,WH-QLD
2026-07-10,STR-03,SKU-00021,3,9.42,False,Personal Care,Oral Care,3.14,2.1,QLD,Metro,WH-QLD
2026-07-10,STR-03,SKU-00013,11,54.45,False,Beverages,Juice,4.95,2.42,QLD,Metro,WH-QLD
2026-07-10,STR-03,SKU-00004,4,38.52,False,Household,Laundry,9.63,5.29,QLD,Metro,WH-QLD
2026-07-10,STR-03,SKU-00017,18,67.32,False,Beverages,Soft Drinks,3.74,1.83,QLD,Metro,WH-QLD
2026-07-10,STR-03,SKU-00005,3,10.29,False,Personal Care,Oral Care,3.43,2.29,QLD,Metro,WH-QLD
2026-07-10,STR-03,SKU-00006,10,78.6,False,Frozen,Frozen Meals,7.86,4.07,QLD,Metro,WH-QLD
2026-07-10,STR-03,SKU-00020,13,123.24,False,Household,Laundry,9.48,5.2,QLD,Metro,WH-QLD
2026-07-10,STR-03,SKU-00015,12,38.16,False,Dairy,Yoghurt,3.18,2.27,QLD,Metro,WH-QLD
2026-07-10,STR-03,SKU-00009,16,108.96,False,Dairy,Cheese,6.81,4.65,QLD,Metro,WH-QLD
2026-07-10,STR-03,SKU-00023,11,46.2,False,Beverages,Juice,4.2,2.48,QLD,Metro,WH-QLD
2026-07-10,STR-03,SKU-00002,15,48.45,False,Snacks,Biscuits,3.23,2.21,QLD,Metro,WH-QLD
2026-07-10,STR-03,SKU-00007,14,,False,Beverages,Juice,4.42,2.62,QLD,Metro,WH-QLD
2026-07-10,STR-03,SKU-00010,5,40.55,False,Household,Laundry,8.11,4.29,QLD,Metro,WH-QLD
2026-07-10,STR-03,SKU-00011,9,98.73,False,Personal Care,Oral Care,10.97,5.92,QLD,Metro,WH-QLD
2026-07-10,STR-04,SKU-00015,7,22.26,False,Dairy,Yoghurt,3.18,2.27,WA,Regional,WH-WA
2026-07-10,STR-04,SKU-00003,8,79.84,False,Dairy,Cheese,9.98,5.99,WA,Regional,WH-WA
2026-07-10,STR-04,SKU-00004,3,28.89,False,Household,Laundry,9.63,5.29,WA,Regional,WH-WA
2026-07-10,STR-04,SKU-00013,3,14.85,False,Beverages,Juice,4.95,2.42,WA,Regional,WH-WA
2026-07-10,STR-04,SKU-00014,10,72.4,False,Snacks,Chips,7.24,4.12,WA,Regional,WH-WA
2026-07-10,STR-04,SKU-00011,7,76.79,False,Personal Care,Oral Care,10.97,5.92,WA,Regional,WH-WA
2026-07-10,STR-04,SKU-00020,2,18.96,False,Household,Laundry,9.48,5.2,WA,Regional,WH-WA
2026-07-10,STR-04,SKU-00007,8,35.36,False,Beverages,Juice,4.42,2.62,WA,Regional,WH-WA
2026-07-10,STR-04,SKU-00018,12,40.56,False,Snacks,Biscuits,3.38,2.32,WA,Regional,WH-WA
2026-07-10,STR-04,SKU-00021,5,15.7,False,Personal Care,Oral Care,3.14,2.1,WA,Regional,WH-WA
2026-07-10,STR-04,SKU-00001,7,22.54,False,Beverages,Soft Drinks,3.22,1.57,WA,Regional,WH-WA
2026-07-10,STR-04,SKU-00010,6,48.66,False,Household,Laundry,8.11,4.29,WA,Regional,WH-WA
2026-07-10,STR-04,SKU-00022,5,37.15,False,Frozen,Frozen Meals,7.43,3.85,WA,Regional,WH-WA
2026-07-10,STR-04,SKU-00006,5,39.3,False,Frozen,Frozen Meals,7.86,4.07,WA,Regional,WH-WA
2026-07-10,STR-04,SKU-00017,4,14.96,False,Beverages,Soft Drinks,3.74,1.83,WA,Regional,WH-WA
2026-07-10,STR-04,SKU-00009,14,95.34,False,Dairy,Cheese,6.81,4.65,WA,Regional,WH-WA
2026-07-10,STR-04,SKU-00012,8,41.12,False,Frozen,Frozen Meals,5.14,2.93,WA,Regional,WH-WA
2026-07-10,STR-04,SKU-00016,6,20.88,False,Household,Laundry,3.48,2.03,WA,Regional,WH-WA
2026-07-10,STR-04,SKU-00005,5,17.15,False,Personal Care,Oral Care,3.43,2.29,WA,Regional,WH-WA
2026-07-10,STR-05,SKU-00005,5,17.15,False,Personal Care,Oral Care,3.43,2.29,VIC,Metro,WH-VIC
2026-07-10,STR-05,SKU-00024,14,30.1,False,Snacks,Chips,2.15,1.36,VIC,Metro,WH-VIC
2026-07-10,STR-05,SKU-00004,2,19.26,False,Household,Laundry,9.63,5.29,VIC,Metro,WH-VIC
2026-07-10,STR-05,SKU-00021,3,9.42,False,Personal Care,Oral Care,3.14,2.1,VIC,Metro,WH-VIC
2026-07-10,STR-05,SKU-00002,15,48.45,False,Snacks,Biscuits,3.23,2.21,VIC,Metro,WH-VIC
2026-07-10,STR-05,SKU-00018,6,20.28,False,Snacks,Biscuits,3.38,2.32,VIC,Metro,WH-VIC
2026-07-10,STR-05,SKU-00020,7,66.36,False,Household,Laundry,9.48,5.2,VIC,Metro,WH-VIC
2026-07-10,STR-05,SKU-00014,12,86.88,False,Snacks,Chips,7.24,4.12,VIC,Metro,WH-VIC
2026-07-10,STR-05,SKU-00010,8,64.88,False,Household,Laundry,8.11,4.29,VIC,Metro,WH-VIC
2026-07-10,STR-05,SKU-00001,4,12.88,False,Beverages,Soft Drinks,3.22,1.57,VIC,Metro,WH-VIC
2026-07-10,STR-05,SKU-00019,10,89.4,False,Dairy,Cheese,8.94,5.36,VIC,Metro,WH-VIC
2026-07-10,STR-05,SKU-00015,19,60.42,False,Dairy,Yoghurt,3.18,2.27,VIC,Metro,WH-VIC
2026-07-10,STR-05,SKU-00011,10,109.7,False,Personal Care,Oral Care,10.97,5.92,VIC,Metro,WH-VIC
2026-07-10,STR-05,SKU-00016,3,10.44,False,Household,Laundry,3.48,2.03,VIC,Metro,WH-VIC
2026-07-10,STR-05,SKU-00013,7,34.65,False,Beverages,Juice,4.95,2.42,VIC,Metro,WH-VIC
2026-07-10,STR-05,SKU-00008,15,39.45,False,Snacks,Chips,2.63,1.67,VIC,Metro,WH-VIC
2026-07-10,STR-05,SKU-00006,14,110.04,False,Frozen,Frozen Meals,7.86,4.07,VIC,Metro,WH-VIC
2026-07-10,STR-05,SKU-00017,5,18.7,False,Beverages,Soft Drinks,3.74,1.83,VIC,Metro,WH-VIC
2026-07-10,STR-05,SKU-00003,23,229.54,False,Dairy,Cheese,9.98,5.99,VIC,Metro,WH-VIC
2026-07-10,STR-06,SKU-00011,2,21.94,False,Personal Care,Oral Care,10.97,5.92,NSW,Regional,WH-NSW
2026-07-10,STR-06,SKU-00015,5,15.9,False,Dairy,Yoghurt,3.18,2.27,NSW,Regional,WH-NSW
2026-07-10,STR-06,SKU-00014,8,57.92,False,Snacks,Chips,7.24,4.12,NSW,Regional,WH-NSW
2026-07-10,STR-06,SKU-00017,9,33.66,False,Beverages,Soft Drinks,3.74,1.83,NSW,Regional,WH-NSW
2026-07-10,STR-06,SKU-00006,5,39.3,False,Frozen,Frozen Meals,7.86,4.07,NSW,Regional,WH-NSW
2026-07-10,STR-06,SKU-00004,9,86.67,False,Household,Laundry,9.63,5.29,NSW,Regional,WH-NSW
2026-07-10,STR-06,SKU-00022,6,44.58,False,Frozen,Frozen Meals,7.43,3.85,NSW,Regional,WH-NSW
2026-07-10,STR-06,SKU-00005,4,13.72,False,Personal Care,Oral Care,3.43,2.29,NSW,Regional,WH-NSW
2026-07-10,STR-06,SKU-00024,4,8.6,False,Snacks,Chips,2.15,1.36,NSW,Regional,WH-NSW
2026-07-10,STR-06,SKU-00020,2,18.96,False,Household,Laundry,9.48,5.2,NSW,Regional,WH-NSW
2026-07-10,STR-06,SKU-00003,20,199.6,False,Dairy,Cheese,9.98,5.99,NSW,Regional,WH-NSW
2026-07-10,STR-06,SKU-00023,7,29.4,False,Beverages,Juice,4.2,2.48,NSW,Regional,WH-NSW
2026-07-10,STR-06,SKU-00010,3,24.33,False,Household,Laundry,8.11,4.29,NSW,Regional,WH-NSW
2026-07-10,STR-06,SKU-00021,2,6.28,False,Personal Care,Oral Care,3.14,2.1,NSW,Regional,WH-NSW
2026-07-10,STR-06,SKU-00018,9,30.42,False,Snacks,Biscuits,3.38,2.32,NSW,Regional,WH-NSW
2026-07-10,STR-06,SKU-00002,10,32.3,False,Snacks,Biscuits,3.23,2.21,NSW,Regional,WH-NSW
2026-07-10,STR-06,SKU-00019,9,80.46,False,Dairy,Cheese,8.94,5.36,NSW,Regional,WH-NSW
2026-07-10,STR-06,SKU-00009,15,102.15,False,Dairy,Cheese,6.81,4.65,NSW,Regional,WH-NSW
2026-07-10,STR-06,SKU-00001,10,32.2,False,Beverages,Soft Drinks,3.22,1.57,NSW,Regional,WH-NSW
2026-07-10,STR-07,SKU-00014,10,72.4,False,Snacks,Chips,7.24,4.12,QLD,Metro,WH-QLD
2026-07-10,STR-07,SKU-00022,12,,False,Frozen,Frozen Meals,7.43,3.85,QLD,Metro,WH-QLD
2026-07-10,STR-07,SKU-00005,3,10.29,False,Personal Care,Oral Care,3.43,2.29,QLD,Metro,WH-QLD
2026-07-10,STR-07,SKU-00012,8,41.12,False,Frozen,Frozen Meals,5.14,2.93,QLD,Metro,WH-QLD
2026-07-10,STR-07,SKU-00013,8,39.6,False,Beverages,Juice,4.95,2.42,QLD,Metro,WH-QLD
